Date,RV_1D,RET_1D,RET_1M,IV_Butterfly,IV_TERM_3M_1M,CRUDE_OIL_YoY
2005-04-22,0.1531077809524603,-0.006750290960817362,-0.01647573031022198,0.002599999999999991,0.0032999999999999974,0.5191991223258365
2005-04-25,0.1082939039439751,0.00866229212234848,-0.007956155776749685,0.0036500000000000143,0.007599999999999996,0.4760616716256425
2005-04-26,0.1344168950136167,-0.00891489544789592,-0.019194740607010208,0.0029499999999999804,0.0058,0.44417799094058097
2005-04-27,0.1449281687249512,0.004028687030058986,-0.00770577332326472,0.0029000000000000137,0.0067000000000000115,0.3777362520021357
2005-04-28,0.1505060713718107,-0.011380342102077279,-0.0323257802117809,0.00244999999999998,-0.0010000000000000009,0.3875636558563387
2005-04-29,0.1873641199236038,0.011922464617483808,-0.02010858977291019,0.002700000000000008,0.005600000000000022,0.33012306046013906
2005-05-02,0.1076279123784489,0.004590050568353821,-0.009173686184905994,0.0030499999999999694,0.006599999999999995,0.3326354357498038
2005-05-03,0.1675551715622142,-0.0008518620499758933,-0.012711287963813045,0.0025499999999999967,0.008099999999999996,0.2698819907644947
2005-05-04,0.1219813026924807,0.012470180938191744,-0.004858683415298937,0.0034500000000000086,0.009300000000000003,0.26686884003032607
2005-05-05,0.1487541410737055,-0.002568791732233233,-0.009661590953237376,0.0033999999999999864,0.00739999999999999,0.29108458216916433
2005-05-06,0.1354182158370567,-0.001091563408748053,-0.016614335846332207,0.003500000000000003,0.007400000000000018,0.2762334084648135
2005-05-09,0.0858068977573491,0.006394331327101321,-0.0019979681679649364,0.004800000000000013,0.007499999999999993,0.33650141279219126
2005-05-10,0.1432279522127279,-0.010705439245359716,-0.012690376816992699,0.0037500000000000033,0.0040999999999999925,0.2998002995506739
2005-05-11,0.1295294222699385,0.004193033904408949,-0.01401798343099625,0.0019500000000000073,0.006500000000000006,0.2374294824625951
2005-05-12,0.1332156120043403,-0.01003321635030019,-0.012293510764276427,0.0025500000000000245,0.0038000000000000256,0.1815968841285298
2005-05-13,0.1632572416646893,-0.004580113165884581,-0.006884385353470135,0.001899999999999985,0.004200000000000009,0.17617206379893657
2005-05-16,0.1002364090913482,0.010086218101468925,0.02019043951619981,0.002599999999999991,0.007000000000000006,0.16991576413959097
2005-05-17,0.1027944889024441,0.006957252785903645,0.024276165378104286,0.002999999999999989,0.009300000000000017,0.20794277257030092
2005-05-18,0.1154607585488309,0.01001874254557844,0.028435607834972787,0.003349999999999992,0.0102,0.13855421686746983
2005-05-19,0.090571624462699,0.004656027531293239,0.047103296703296715,0.004600000000000007,0.011300000000000004,0.14662756598240478
2005-05-20,0.0922218762159263,-0.0015112335023675927,0.02528557265399356,0.005299999999999985,0.0121,0.1720510894064613
2005-05-23,0.0938630681831112,0.003851069554688502,0.036228865048779646,0.005549999999999999,0.011600000000000013,0.17833173537871527
2005-05-24,0.0951187272300886,0.00017590002177803044,0.027510541261509314,0.0054499999999999965,0.011899999999999994,0.20734078755469132
2005-05-25,0.0799545737744445,-0.0034001356704380647,0.033227985482834566,0.004350000000000007,0.013499999999999998,0.2525798525798524
2005-05-26,0.0886454187350404,0.006403307535230995,0.03567166502360819,0.0054499999999999965,0.014600000000000002,0.2933569979716024
2005-05-27,0.0544302721386972,0.0009602297871629251,0.04859956963664036,0.005549999999999999,0.015399999999999997,0.30015045135406204
2005-05-31,0.1013749335088621,-0.006072840721400019,0.02524609348110407,0.00315,0.010700000000000001,0.2277344672808883
2005-06-01,0.1160630181052114,0.009039026437263953,0.03539533401655226,0.006249999999999992,0.014499999999999999,0.3663663663663663
2005-06-02,0.0741272718467588,0.0016801550400491472,0.024360991791774644,0.005750000000000005,0.016100000000000003,0.3653258655804481
2005-06-03,0.1049114954675622,-0.006867116724377009,0.019946615727040706,0.0050000000000000044,0.01490000000000001,0.42972200571577024
2005-06-06,0.1558879821303434,0.0012457985652414294,0.02233320527596372,0.00474999999999999,0.015299999999999994,0.409467149508536
2005-06-07,0.1045135763251871,-0.00020876652387036287,0.01562553018221302,0.004199999999999995,0.011899999999999994,0.4420600858369097
2005-06-08,0.0918279532118643,-0.0021632728062408457,0.02439505410642928,0.0036499999999999866,0.010599999999999998,0.3995737879595098
2005-06-09,0.105344473091305,0.005239940736772475,0.025463022260932,0.003049999999999997,0.012799999999999992,0.4117035110533158
2005-06-10,0.0814424038191451,-0.0023481801603758568,0.03342361302787755,0.003599999999999992,0.014499999999999999,0.39245773732119615
2005-06-13,0.1001704945026562,0.002261895819248627,0.040526840258221064,0.003799999999999998,0.015100000000000002,0.4796488427773342
2005-06-14,0.0878002485419126,0.002573241618227584,0.03278744777771103,0.005400000000000002,0.015599999999999989,0.4788921753159452
2005-06-15,0.1075997320914767,0.0022177737538517928,0.027926392911910014,0.004299999999999998,0.016600000000000004,0.4890139335476955
2005-06-16,0.0784465081300905,0.003630094979197418,0.021424474509936342,0.005250000000000005,0.016399999999999998,0.4711388455538221
2005-06-17,0.0849199576340588,0.004954746647288122,0.021728179467374265,0.0058000000000000135,0.01630000000000001,0.5089032258064516
2005-06-20,0.0879681453908165,-0.000706678937680838,0.02255145970671335,0.005650000000000002,0.016100000000000003,0.5777305341482857
2005-06-21,0.0838285384507446,-0.0020475289861031643,0.01654297823865436,0.004400000000000001,0.015200000000000005,0.5455261086329046
2005-06-22,0.1058542858990536,0.00022247674294062492,0.016590317150585898,0.00495000000000001,0.015100000000000002,0.5461804631354805
2005-06-23,0.1127270725046839,-0.010833031271624938,0.009008327661112148,0.005399999999999988,0.01419999999999999,0.5665699973635645
2005-06-24,0.091191052605289,-0.007628692545368354,-0.00505999348713726,0.0038499999999999923,0.014299999999999993,0.5936085219707059
2005-06-27,0.0900605492924763,-0.0007385214464948886,-0.00674852766979761,0.004250000000000004,0.014100000000000001,0.6705298013245031
2005-06-28,0.0941740674922763,0.00913755889442247,0.0023273661555915925,0.004250000000000004,0.016100000000000003,0.6320807627593945
2005-06-29,0.0822047890413566,-0.0014314605058382002,0.007007973143096757,0.005249999999999991,0.0165,0.5454790823211877
2005-06-30,0.0967463295982379,-0.007100887610951401,-0.009099453533732094,0.004150000000000001,0.016499999999999987,0.4584408879710893
2005-07-01,0.1017769757795658,0.002610527729512535,-0.008179093075588062,0.004949999999999996,0.019500000000000003,0.5303464443865589
2005-07-05,0.0941528176550136,0.008832591004989787,0.006246294394201213,0.005399999999999988,0.014899999999999997,0.5029003783102146
2005-07-06,0.0851620438311676,-0.008340318176914274,-0.0019377578804937734,0.002950000000000008,0.0126,0.5680655066530196
2005-07-07,0.2359715331569671,0.00245200595845807,0.0026785639548996265,0.002349999999999991,0.0121,0.5058269278452765
2005-07-08,0.0849643004055991,0.011679063671349965,0.009101279841456034,0.002699999999999994,0.013399999999999995,0.49224224224224233
2005-07-11,0.0902286724961549,0.006254847919726858,0.01780303978766562,0.0034499999999999947,0.012200000000000003,0.4916455696202533
2005-07-12,0.0885316146531362,0.002271534474840964,0.017812827900934414,0.0033500000000000058,0.012499999999999997,0.5370182555780934
2005-07-13,0.0787057150882698,0.0008836452000882122,0.01609754882009451,0.0031000000000000055,0.013400000000000009,0.46473029045643144
2005-07-14,0.1135301250961233,0.0026240711523841664,0.016509473056075974,0.0025000000000000022,0.013800000000000007,0.41770909982830484
2005-07-15,0.0742394798687856,0.0011577660008152968,0.014005417189667746,0.003699999999999995,0.016199999999999992,0.4082424242424243
2005-07-18,0.0700161257126726,-0.005529676200403899,0.0034265711280567768,0.0033500000000000058,0.01659999999999999,0.3765609990393852
2005-07-19,0.097255712057021,0.00673147003185548,0.010895485568620966,0.004799999999999999,0.017600000000000005,0.40626529613313767
2005-07-20,0.1069222267374826,0.004758612274779361,0.017789899555870514,0.004799999999999999,0.0184,0.397732873336619
2005-07-21,0.1620460531527692,-0.006606217616580423,0.01084126931821916,0.0040999999999999925,0.016699999999999993,0.3812862669245649
2005-07-22,0.0841474007452618,0.0054113965314905865,0.027441639669201212,0.005150000000000002,0.018600000000000005,0.4061376168784463
2005-07-25,0.0943710736726613,-0.003769210816419233,0.031437515211024225,0.004500000000000004,0.0174,0.42374517374517384
2005-07-26,0.0877372528675218,0.001733074050267458,0.033988695630264854,0.0045499999999999985,0.017600000000000005,0.4149139579349903
2005-07-27,0.0803194938221254,0.004572923096916703,0.029311650590477578,0.005650000000000002,0.020900000000000002,0.3778554778554779
2005-07-28,0.0893393072628537,0.005603214773728826,0.03656290369629556,0.005700000000000011,0.01780000000000001,0.40210526315789474
2005-07-29,0.0935582336501754,-0.0076705367767664345,0.03596820360437514,0.004750000000000004,0.015399999999999997,0.3828767123287673
2005-08-01,0.0788550082201906,0.0009479978609276962,0.03425036000133952,0.004100000000000006,0.015,0.4050661798265631
2005-08-02,0.0756681614620705,0.0070992026551179865,0.04159271290311772,0.004600000000000007,0.015,0.4018120045300113
2005-08-03,0.0595931554693056,0.000747516316754071,0.03324508917086444,0.0040000000000000036,0.015699999999999992,0.4209666121877189
2005-08-04,0.0801844518472677,-0.007381229669491174,0.034244397208227806,0.004500000000000004,0.015200000000000005,0.3821211438865122
2005-08-05,0.0987059796982316,-0.007638405644652124,0.023833971966908063,0.003700000000000009,0.01580000000000001,0.41774744027303745
2005-08-08,0.1030748645000241,-0.002682604654196785,0.009299754097008117,0.003700000000000009,0.015000000000000013,0.42595896520963406
2005-08-09,0.0861706467054014,0.006744990311741139,0.009791379649675358,0.0037500000000000033,0.0165,0.4166666666666665
2005-08-10,0.1432634673056957,-0.0018272182429469597,0.005661874800566347,0.0030000000000000027,0.013200000000000003,0.4486607142857144
2005-08-11,0.1033253171368631,0.007061905575488137,0.011869630259382369,0.003349999999999992,0.015,0.4461538461538461
2005-08-12,0.1054300571303571,-0.005994457953966914,0.0031716265796983834,0.0030000000000000027,0.014600000000000002,0.4353799914126235
2005-08-15,0.0919839472401952,0.0028283714919656866,0.004845592546745658,0.002799999999999997,0.013700000000000004,0.4390879478827361
2005-08-16,0.1025075124839197,-0.011775956948462896,-0.0014658553962315635,0.0035499999999999976,0.010800000000000004,0.4134759358288769
2005-08-17,0.1162195511382614,0.0007381042203160604,-0.007410420140724683,0.0034499999999999947,0.013499999999999998,0.3380579648825892
2005-08-18,0.0953965088729726,-0.0009998033173802545,-0.01309909326424874,0.0036499999999999866,0.0131,0.29917864476386047
2005-08-19,0.0866982110953711,0.0005660284490820455,-0.005973725387925399,0.004900000000000002,0.015100000000000002,0.3654408692018385
2005-08-22,0.1007389386172913,0.0016561313754908102,-0.009686466506711677,0.004300000000000012,0.014100000000000001,0.42128121606948987
2005-08-23,0.0951900594557559,-0.0034050076530821594,-0.009324426580311296,0.0039000000000000007,0.012800000000000006,0.45343950453439485
2005-08-24,0.1122736450455529,-0.006554037960856518,-0.017520062380194434,0.0053500000000000075,0.010099999999999998,0.5486542443064182
2005-08-25,0.0759938324194577,0.002323101216114676,-0.019720405242603767,0.0040999999999999925,0.012800000000000006,0.5658932714617169
2005-08-26,0.1028217432461045,-0.006021115143517108,-0.03105200527449914,0.004350000000000007,0.014799999999999994,0.5314960629921259
2005-08-29,0.120522139667761,0.005958011783254502,-0.01774457534557361,0.003400000000000014,0.014000000000000012,0.5894039735099339
2005-08-30,0.1228678860521128,-0.003192331804533488,-0.021807584894968923,0.005250000000000005,0.01369999999999999,0.6574074074074077
2005-08-31,0.1446020577023733,0.009864201719614885,-0.019121949651158987,0.0031000000000000055,0.016200000000000006,0.5668181818181817
2005-09-01,0.1856013951847919,0.0010325076004031875,-0.018842616762379083,0.003700000000000009,0.014499999999999999,0.5767135724012709
2005-09-02,0.1364226952921444,-0.0029224207794759094,-0.01443529202336824,0.004349999999999993,0.014499999999999999,0.5360309161172991
2005-09-06,0.1068721888942754,0.01261884041312955,0.008388315224056253,0.0029499999999999943,0.014100000000000001,0.5229739090279379
2005-09-07,0.0788837387442683,0.002407997470386336,0.004044243044388995,0.0023999999999999994,0.011700000000000002,0.5050268880056115
2005-09-08,0.0681914000045714,-0.003793393509980758,0.0020665023227810497,0.0013000000000000095,0.011600000000000013,0.4456399910334006
2005-09-09,0.0890852077059812,0.007964795765099453,0.002964913839765382,0.001449999999999993,0.014499999999999999,0.49684653118430266
2005-09-12,0.0758387436739927,-0.000741051003640858,0.00826567186014171,0.0029,0.0155,0.4438112605425122
2005-09-13,0.0865266083442158,-0.007544979686593067,-0.002163923265822043,0.000800000000000009,0.013799999999999993,0.4217166028384771
2005-09-14,0.0836540731223576,-0.0032813515269655147,0.006413305558744975,0.002700000000000008,0.015100000000000002,0.4935750344194587
2005-09-15,0.0984824521089981,0.0004644871084453772,0.0061381367599817604,0.0023999999999999994,0.016100000000000003,0.4756153144940747
2005-09-16,0.0784975776817036,0.008291725379358628,0.015496054207478238,0.0027500000000000024,0.0208,0.3818819916648386
2005-09-19,0.0779489806206488,-0.0055658327342053004,0.00927269596871394,0.0016500000000000126,0.019600000000000006,0.4539374325782093
2005-09-20,0.1111625943130443,-0.007855274487823194,-0.00031103435292589854,0.00180000000000001,0.018500000000000003,0.4061571125265393
2005-09-21,0.1066036794964645,-0.009129242231956325,-0.006053040071617999,0.001999999999999988,0.015599999999999989,0.3815925542916234
2005-09-22,0.1900279229606752,0.0036522888778713902,0.0041584338494862205,0.002599999999999991,0.0184,0.3722657862154355
2005-09-23,0.0946647639816922,0.0005516128501095174,0.0023837017485976997,0.0025500000000000106,0.018899999999999986,0.31321603927986885
2005-09-26,0.1193041459844765,0.00027976861489853455,0.008737864077670077,0.001899999999999999,0.016799999999999995,0.32594681708299733
2005-09-27,0.1032546317049801,2.4678561733493254e-05,0.002788134754347249,0.0015999999999999903,0.01630000000000001,0.30400801603206395
2005-09-28,0.1068921521705575,0.0010117960613986732,0.0070174857871085905,0.0021000000000000046,0.016,0.34013330640274675
2005-09-29,0.1142365300478148,0.00886686553427185,0.00602296100235189,0.00315,0.01659999999999999,0.3454875100725223
2005-09-30,0.0907050455366283,0.0009204352925842318,0.005910329979780471,0.0026500000000000135,0.0169,0.3216280925778132
2005-10-03,0.0876813039183903,-0.001717108421969149,0.007126319764864331,0.001899999999999999,0.014100000000000001,0.3117611701061913
2005-10-04,0.1104040798080727,-0.00996983777614735,-0.002914566263279683,0.00205000000000001,0.011999999999999997,0.2507339988256019
2005-10-05,0.1324727493486966,-0.014887152420397287,-0.0299986216849496,0.0021000000000000185,0.006399999999999989,0.20703575547866193
2005-10-06,0.1813801256301697,-0.004095654427068163,-0.03629201850593666,0.0010999999999999899,0.005400000000000016,0.1649895576229352
2005-10-07,0.1342807748467461,0.0037012480171887407,-0.029041869981407342,0.0021499999999999853,0.0068000000000000005,0.1600075032826862
2005-10-10,0.1349513060992128,-0.0071661510159714,-0.04361729548603288,0.0024000000000000132,0.003899999999999987,0.15212527964205802
2005-10-11,0.1510743312083061,-0.0020718755527107113,-0.044891016960082575,0.0029000000000000137,0.003799999999999998,0.20986478765949346
2005-10-12,0.1599847128694481,-0.006068176255622837,-0.04346978557504877,0.002150000000000013,0.0039000000000000146,0.19537658463832974
2005-10-13,0.1882466980576202,-0.0007132667617689714,-0.041005247889435936,0.0016499999999999848,0.002899999999999986,0.1519357195032871
2005-10-14,0.1485527812659585,0.008267903878182326,-0.03352528650436182,0.0010999999999999899,0.007599999999999996,0.14017840888403432
2005-10-17,0.1099670738914144,0.002974961443488411,-0.03862154760846925,0.0002500000000000002,0.008600000000000024,0.1991801751444009
2005-10-18,0.1077947083606452,-0.010049575665910249,-0.042956247664538205,0.0021499999999999853,0.006200000000000011,0.18596359542127994
2005-10-19,0.1590227326784629,0.014955777751370691,-0.020952224996929614,0.001250000000000015,0.011499999999999996,0.136380189366351
2005-10-20,0.1731160424430552,-0.015019736401953643,-0.026772434308378834,0.003249999999999975,0.005299999999999999,0.12043326601799165
2005-10-21,0.1870651308993515,0.001519782645610368,-0.02884029573035185,0.0037500000000000033,0.00520000000000001,0.09896682979880378
2005-10-24,0.1285756157680533,0.01677701574275825,-0.013091525479515087,0.0033999999999999864,0.007700000000000012,0.10597726439310606
2005-10-25,0.1313375709355844,-0.0023678900765397026,-0.015703791449701132,0.0023999999999999855,0.0068999999999999895,0.13177451513503713
2005-10-26,0.1544582835673424,-0.004312434185233971,-0.019972689732326465,0.0021499999999999853,0.004799999999999999,0.1563095691955776
2005-10-27,0.1631861890981903,-0.010475247192331616,-0.031218926936699254,0.001899999999999985,0.0002999999999999947,0.19972505891594672
2005-10-28,0.1458165168413061,0.016549325642548185,-0.023841717711455712,0.0020499999999999963,0.005299999999999999,0.18276661514683146
2005-10-31,0.1172403017214768,0.007176175098672299,-0.017740741042146402,0.003049999999999997,0.0021000000000000185,0.19210053859964082
2005-11-01,0.087592135644185,-0.003521097588255251,-0.01951577402787974,0.0020000000000000018,0.002599999999999991,0.20616686819830732
2005-11-02,0.1090698323337027,0.009977052778609163,0.0002387872899289878,0.002600000000000005,0.0077999999999999875,0.17433176100628933
2005-11-03,0.1126664317973731,0.004264216800026421,0.01968421668519449,0.0034999999999999892,0.007999999999999993,0.26546497337156905
2005-11-04,0.101925945379065,0.00016394248897499963,0.024045522832755628,0.0027500000000000024,0.007900000000000004,0.2211247732312034
2005-11-07,0.0871024401531617,0.00218827347681394,0.022501881428212966,0.0033500000000000058,0.007100000000000009,0.2114483601548176
2005-11-08,0.0745240877511962,-0.003451067622934123,0.02632797958444577,0.0034000000000000002,0.007199999999999998,0.2605024276968546
2005-11-09,0.0966482166155301,0.0016904783397206913,0.030197405622558016,0.001449999999999979,0.007199999999999998,0.20609905853458854
2005-11-10,0.1104872387860178,0.008446319583828243,0.04524149174648451,0.0016500000000000126,0.00860000000000001,0.21889498102066618
2005-11-11,0.0550056773535095,0.003046402807564741,0.04917405934536556,0.0028499999999999914,0.010599999999999998,0.21576500422654266
2005-11-14,0.078067906505702,-0.0007694114407431618,0.03977009363122286,0.0029,0.009300000000000003,0.23085129080435252
2005-11-15,0.0937118911472079,-0.0038500194527298914,0.03269473153516511,0.00315,0.009099999999999997,0.2357406202559098
2005-11-16,0.0787184267065892,0.0017900586651045103,0.045045580321523726,0.0033000000000000113,0.010700000000000001,0.2356959863364645
2005-11-17,0.0874416899092053,0.009413503788955557,0.03933899779219918,0.00399999999999999,0.01369999999999999,0.21895283427087842
